OBJECTID;CODIGO;NOMBRE;CATEGORIA;TECNOLOGIA;FECHA_INSTALACION;altitud;latitud;longitud;DEPARTAMENTO;MUNICIPIO;AREA_OPERATIVA;AREA_HIDROGRAFICA;ZONA_HIDROGRAFICA;SUBZONA_HIDROGRAFICA;CORRIENTE;altitudDEM;ID_REG;LimSup;LimSupD_PT;NThsnPol
522;21160170;FIQUE EL [21160170];Pluviométrica;Convencional;15/09/1983 0:00:00;140;3.709333333;-74.790833329999998;Tolima;Prado;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Prado;;1034;19;333.5;173.407616800;T314
523;21130010;PURIFICACION [21130010];Pluviométrica;Convencional;15/05/1958 0:00:00;305;3.847333333;-74.936499999999995;Tolima;Purificación;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Aipe. Río Chenche y otros directos al Magdalena;;295;18;389.850000000000023;255.012092899999999;T288
524;21165030;LOZANIA [21165030];Pluviométrica;Convencional;15/03/1972 0:00:00;394;3.897916667;-74.771527780;Tolima;Purificación;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Prado;;385;19;333.5;156.270045170000003;T318
525;22050090;MOLINO MURRA [22050090];Pluviométrica;Convencional;15/01/1980 0:00:00;324;3.923138889;-75.021194440000002;Tolima;Saldaña;Area Operativa 10 - Tolima;Magdalena Cauca;Saldaña;Bajo Saldaña;;314;18;389.850000000000023;179.351996700000001;T433
526;22060100;PIEDRAS DE COBRE [22060100];Pluviométrica;Convencional;15/04/1979 0:00:00;3594;3.908277778;-75.103333329999998;Tolima;Saldaña;Area Operativa 10 - Tolima;Magdalena Cauca;Saldaña;Bajo Saldaña;;330;18;389.850000000000023;161.502653500000008;T438
527;21180120;LORENA LA HACIENDA [21180120];Pluviométrica;Convencional;15/01/1978 0:00:00;450;4.029166667;-75.105555559999999;Tolima;San Luis;Area Operativa 10 - Tolima;Magdalena Cauca;Saldaña;Rïo Cucuana;;386;18;389.850000000000023;149.5;T323
528;21170030;MAPORITA LA DC HACIENDA [21170030];Pluviométrica;Convencional;15/11/1979 0:00:00;311;3.947222222;-74.856888889999993;Tolima;Suárez;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Directos Magdalena entre ríos Cabrera y Sumapaz ;;301;18;389.850000000000023;387.917166020000025;T320
529;21170040;MESAS LAS [21170040];Pluviométrica;Convencional;15/09/1983 0:00:00;849;3.912138889;-74.822444439999998;Tolima;Suárez;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Directos Magdalena entre ríos Cabrera y Sumapaz ;;817;18;389.850000000000023;193.595523525000004;T321
530;21195110;PENAS BLANCAS [21195110];Climática Ordinaria;Convencional;15/11/1986 0:00:00;250;3.964722222;-74.443749999999994;Cundinamarca;Cabrera;Area Operativa 11 - Cundinamarca-Amazonas;Magdalena Cauca;Alto Magdalena;Río Sumapaz;;2033;19;333.5;79.525628690000005;T338
531;21167090;HACIENDA EL RUBY [21167090];Limnigráfica;Convencional;15/08/1991 0:00:00;450;4.011055556;-74.719027780000005;Tolima;Cunday;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Prado;Cunday;436;19;333.5;257.205448799999999;T307
532;21167050;PUENTE CUNDAY [21167050];Limnimétrica;Convencional;15/04/1971 0:00:00;427;4.059361111;-74.688277780000007;Tolima;Cunday;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Prado;Prado;448;19;333.5;257.205448799999999;T307
533;21190270;SAN JUAN [21190270];Pluviométrica;Convencional;15/06/1972 0:00:00;2900;4.031027778;-74.311166670000006;Bogota;Bogota. D.C;Area Operativa 11 - Cundinamarca-Amazonas;Magdalena Cauca;Alto Magdalena;Río Sumapaz;;3547;19;333.5;91.812285500000002;T1448
534;21190090;CABRERA [21190090];Pluviométrica;Convencional;15/09/1958 0:00:00;1900;3.986972222;-74.483555559999999;Cundinamarca;Cabrera;Area Operativa 11 - Cundinamarca-Amazonas;Magdalena Cauca;Alto Magdalena;Río Sumapaz;;1857;19;333.5;131.292774960000003;T329
535;21190330;NUNEZ [21190330];Pluviométrica;Convencional;15/08/1980 0:00:00;1950;3.905861111;-74.509694440000004;Cundinamarca;Cabrera;Area Operativa 11 - Cundinamarca-Amazonas;Magdalena Cauca;Alto Magdalena;Río Sumapaz;;2308;19;333.5;105.650856500000003;T334
536;21190240;OSPINA PEREZ [21190240];Pluviométrica;Convencional;15/02/1972 0:00:00;1450;4.081611111;-74.488722220;Cundinamarca;Venecia;Area Operativa 11 - Cundinamarca-Amazonas;Magdalena Cauca;Alto Magdalena;Río Sumapaz;;1732;19;333.5;124.151337749999996;T331
537;21140130;LIBANO EL [21140130];Pluviométrica;Convencional;15/04/1973 0:00:00;2000;3.649998333;-74.670000000000002;Huila;Colombia;Area Operativa 04 - Huila-Caquetá;Magdalena Cauca;Alto Magdalena;Río Cabrera;;1895;19;333.5;113.649813750000007;T1444
538;21160030;CUNDAY [21160030];Pluviométrica;Convencional;15/09/1958 0:00:00;448;4.066388889;-74.687611110000006;Tolima;Cunday;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Prado;;455;19;333.5;257.205448799999999;T307
539;21160130;PENAS BLANCAS [21160130];Pluviométrica;Convencional;15/10/1985 0:00:00;1335;3.651055556;-74.749722219999995;Tolima;Dolores;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Prado;;1373;19;333.5;155.25;T312
540;21160070;VILLARRICA [21160070];Pluviométrica;Convencional;15/10/1959 0:00:00;136;3.932916667;-74.609277779999999;Tolima;Villarrica;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Prado;;1020;19;333.5;137.866783999999996;T310
541;21160180;PUERTO LLERAS [21160180];Pluviométrica;Convencional;15/09/1983 0:00:00;1209;3.839777778;-74.688305560000003;Tolima;Villarrica;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Prado;;1186;19;333.5;190.656991199999993;T315
542;21160200;CONC L BUSTAMANTE [21160200];Pluviométrica;Convencional;15/08/1980 0:00:00;1613;3.893055556;-74.570805559999997;Tolima;Villarrica;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Prado;;1611;19;333.5;184.744625000000013;T316
543;35037130;PUENTE DEL AMOR [35037130];Limnimétrica;Convencional;15/05/1978 0:00:00;433;4.086083333;-73.668888890000005;Meta;Villavicencio;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Río Guatiquía;Ocoa;435;12;368;237.793132320000012;T1142
544;35017090;PUENTE CAMACHO [35017090];Limnimétrica;Convencional;15/08/1978 0:00:00;457;3.710480000;-73.706379999999996;Meta;San Martín;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Rio Metica (Guamal - Humadea);CAÑO CAMOA;439;23;373.75;263.671827500000006;T1128
545;35010020;ACACIAS [35010020];Pluviométrica;Convencional;15/04/1961 0:00:00;525;3.994638889;-73.765583329999998;Meta;Acacías;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Rio Metica (Guamal - Humadea);;536;23;373.75;314.512528250000003;T1123
546;32060100;PUERTO ANGOSTURAS [32060100];Pluviométrica;Convencional;15/03/2001 0:00:00;684;3.792580000;-73.922420000000002;Meta;Cubarral;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Guaviare;Río Ariari;;676;23;373.75;218.366287199999988;T1102
547;32060030;SAN LUIS CUBARRAL [32060030];Pluviométrica;Convencional;15/01/1969 0:00:00;598;3.790680000;-73.842789999999994;Meta;Cubarral;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Rio Metica (Guamal - Humadea);;592;23;373.75;218.366287199999988;T1102
548;32060060;CALIME [32060060];Pluviométrica;Convencional;15/07/1978 0:00:00;800;3.742333333;-73.834694440000007;Meta;El Dorado;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Guaviare;Río Ariari;;555;23;373.75;286.506326399999978;T1103
549;35010040;CAÑO HONDO [35010040];Pluviométrica;Convencional;15/11/1968 0:00:00;639;3.925070000;-73.813620000;Meta;Guamal;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Rio Metica (Guamal - Humadea);;630;23;373.75;258.624034289999997;T1124
550;35010070;GUAMAL [35010070];Pluviométrica;Convencional;15/04/1978 0:00:00;525;3.878333333;-73.758611110000004;Meta;Guamal;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Rio Metica (Guamal - Humadea);;510;23;373.75;172.417935999999997;T1126
551;35010090;SAN MARTIN [35010090];Pluviométrica;Convencional;15/08/1978 0:00:00;447;3.708490000;-73.708079999999995;Meta;San Martín;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Rio Metica (Guamal - Humadea);;431;23;373.75;263.671827500000006;T1128
552;35025110;LA LIBERTAD - AUT [35025110];Agrometeorológica;Automática con Telemetría. Convencional;25/03/2007 0:00:00;336;4.057361111;-73.467916669999994;Meta;Villavicencio;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Río Negro;;338;12;368;340.745088549999991;T1138
553;3502500006;MORICHAL   [3502500006];Climática Ordinaria;Convencional;1/04/2018 0:00:00;277;3.932547222;-73.242963888999995;Meta;San Carlos De Guaroa;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Río Guayuriba;;227;13;384.100000000000023;255.681151400000005;T1131
554;35035070;UNILLANOS [35035070];Climática Principal;Convencional;15/10/1983 0:00:00;340;4.076722222;-73.581999999999994;Meta;Villavicencio;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Río Negro;;385;12;368;237.793132320000012;T1142
555;35017040;EL BARRO [35017040];Limnimétrica;Convencional;15/05/1979 0:00:00;193;3.749722222;-73.179777779999995;Meta;Puerto López;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Rio Metica (Guamal - Humadea);Metica;205;23;373.75;214.603594149999992;T1127
556;35020060;POMPEYA [35020060];Pluviométrica;Convencional;15/11/1978 0:00:00;260;4.039750000;-73.367999999999995;Meta;Villavicencio;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Río Negro;;264;12;368;255.681151400000005;T1131
557;35030050;OJO DE AGUA [35030050];Pluviométrica;Convencional;15/07/1978 0:00:00;300;4.091138889;-73.448777780;Meta;Villavicencio;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Río Negro;;314;12;368;394.388009249999982;T1140
558;35010060;EL TORO [35010060];Pluviométrica;Convencional;15/05/1978 0:00:00;230;3.786666667;-73.400555560000001;Meta;Castilla La Nueva;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Rio Metica (Guamal - Humadea);;274;23;373.75;209.225169039999997;T1125
559;35010080;NARE [35010080];Pluviométrica;Convencional;15/05/1978 0:00:00;200;3.793888889;-73.149722220000001;Meta;Puerto López;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Rio Metica (Guamal - Humadea);;235;23;373.75;214.603594149999992;T1127
560;35010150;YAGUARITO [35010150];Pluviométrica;Convencional;15/01/1994 0:00:00;275;3.883333333;-73.340000000000003;Meta;San Carlos De Guaroa;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Rio Metica (Guamal - Humadea);;248;23;373.75;209.225169039999997;T1125
561;35010010;PUERTO LOPEZ [35010010];Pluviométrica;Convencional;15/09/1960 0:00:00;182;4.105027778;-72.936499999999995;Meta;Puerto López;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Directos Rio Metica entre ríos Guayuriba y Yucao;;174;13;384.100000000000023;195.304371199999991;T1122
562;35010230;BAJO NARE [35010230];Pluviométrica;Convencional;15/06/1983 0:00:00;183;3.984638889;-72.971222220000001;Meta;Puerto López;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Directos Rio Metica entre ríos Guayuriba y Yucao;;181;13;384.100000000000023;195.304371199999991;T1122
563;35130010;LA PLATA [35130010];Pluviométrica;Convencional;15/04/1975 0:00:00;225;3.956083333;-72.765722220000001;Meta;Puerto López;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Río Yucao;;245;13;384.100000000000023;219.972188600000010;T1212
564;35127030;LA ESPERANZA [35127030];Limnimétrica;Convencional;15/11/1984 0:00:00;154;3.81;-72.290000000000006;Meta;Puerto Gaitán;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Río Manacacias;Manacacias;156;24;370.300000000000011;219.972188600000010;T1212
565;3515000110;LA ESPERANZA [3515000110];Pluviométrica;Convencional;4/06/2015 0:00:00;163;3.79;-72.269999999999996;Meta;Puerto Gaitán;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Meta;Río Manacacias;;153;24;370.300000000000011;219.972188600000010;T1212
566;32157050;SAPUARA [32157050];Limnimétrica;Convencional;15/12/1983 0:00:00;97;3.670611111;-69.360500000000002;Guainía;Barranco Mina;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Guaviare;Bajo Guaviare;Guaviare;109;24;370.300000000000011;198.442304900000011;T1116
567;32157060;BARRANCO MURCIELAGO [32157060];Limnimétrica;Convencional;15/02/1984 0:00:00;98;3.571722222;-69.588055556;Guainía;Barranco Mina;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Guaviare;Bajo Guaviare;Guaviare;118;24;370.300000000000011;198.442304900000011;T1116
568;32190010;ARABIA ARRECIFAL [32190010];Pluviométrica;Convencional;15/06/1983 0:00:00;96;3.637138889;-69.055305559999994;Guainía;Barranco Mina;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Guaviare;Bajo Guaviare;;115;24;370.300000000000011;170.155346650000013;T1117
569;32207010;CEJAL [32207010];Limnimétrica;Convencional;15/12/1983 0:00:00;94;3.99;-68.349997221999999;Vichada;Cumaribo;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Guaviare;Bajo Guaviare;Guaviare;84;24;370.300000000000011;240.395385900000008;T1118
570;32200010;CEJAL [32200010];Pluviométrica;Convencional;15/06/1983 0:00:00;94;3.99;-68.319999999999993;Vichada;Cumaribo;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Guaviare;Bajo Guaviare;Guaviare;108;24;370.300000000000011;240.395385900000008;T1118
571;31095030;PUERTO INIRIDA - AUT [31095030];Agrometeorológica;Automática con Telemetría. Convencional;27/03/2003 0:00:00;100;3.874416667;-67.919055556000004;Guainía;Inírida;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Inírida;R._Inírida_(mi)._hasta_bocas_Caño_Bocón._y_R._Las Viñas;;98;25;205.849999999999994;196.427906250000007;T1097
572;31097020;PUERTO INIRIDA [31097020];Limnimétrica;Convencional;15/02/1984 0:00:00;100;3.867666667;-67.931694444000001;Guainía;Inírida;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Inírida;R._Inírida_(mi)._hasta_bocas_Caño_Bocón._y_R._Las Viñas;Inirida;77;25;205.849999999999994;196.427906250000007;T1097
573;31097010;GUAYARE [31097010];Limnimétrica;Convencional;15/12/1983 0:00:00;92;3.96;-67.829999999999998;Guainía;Inírida;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Guaviare;Bajo Guaviare;Guaviare;96;25;205.849999999999994;160.940337999999997;T1096
574;31090010;GUAYARE [31090010];Pluviométrica;Convencional;15/06/1983 0:00:00;92;3.96;-67.840000000000003;Guainía;Inírida;Area Operativa 03 - Meta-Guaviare-Guainía;Orinoco;Guaviare;Bajo Guaviare;Guaviare;84;25;205.849999999999994;160.940337999999997;T1096
575;54075040;MISION LA [54075040];Climática Ordinaria;Convencional;15/09/1968 0:00:00;14;4.222500000;-77.276333330;Valle Del Cauca;Buenaventura;Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Ríos Calima y  Bajo San Juan;;11;10;378.350000000000023;281.016748385000028;T1566
576;54097010;PENITAS [54097010];Limnigráfica;Convencional;15/03/1969 0:00:00;14;4.290500000;-77.024361110000001;Choco;El Litoral Del San Juán (Docordó);Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Ríos Calima y  Bajo San Juan;San Juan;12;10;378.350000000000023;276.208095949999972;T1423
577;54077130;MALAGUITA [54077130];Limnigráfica;Convencional;15/09/1966 0:00:00;18;4.154444444;-77.216388890000005;Valle Del Cauca;Buenaventura;Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Ríos Calima y  Bajo San Juan;San Juan;10;10;378.350000000000023;312.531989049999993;T1420
578;54090010;PALESTINA [54090010];Pluviométrica;Convencional;15/03/1966 0:00:00;15;4.162611111;-77.135555560;Choco;El Litoral Del San Juán (Docordó);Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Ríos Calima y  Bajo San Juan;;4;10;378.350000000000023;276.208095949999972;T1423
579;54070030;MALAGUITA [54070030];Pluviométrica;Convencional;15/01/1969 0:00:00;13;4.169222222;-77.205722219999998;Valle Del Cauca;Buenaventura;Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Ríos Calima y  Bajo San Juan;;5;10;378.350000000000023;312.531989049999993;T1420
580;26105150;SAN MARCOS [26105150];Climática Ordinaria;Convencional;15/09/1971 0:00:00;1011;4.238916667;-76.033055555999994;Valle Del Cauca;Bugalagrande;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río Paila;;990;17;230;128.409002530000009;T852
581;26105110;INGENIO RIOPAILA [26105110];Climática Ordinaria;Convencional;15/01/1967 0:00:00;954;4.324500000;-76.084527780000002;Valle Del Cauca;Zarzal;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río Paila;;926;14;338.100000000000023;105.783519350000006;T848
582;26115080;CANDELARIA [26115080];Meteorológica Especial;Convencional;15/01/1978 0:00:00;945;4.480916667;-76.079888890000007;Valle Del Cauca;Roldanillo;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Pescador - RUT - Chanco - Catarina y Cañaveral;;907;14;338.100000000000023;119.420762150000002;T863
583;26110230;ISUGU [26110230];Pluviográfica;Convencional;15/06/1971 0:00:00;933;4.418666667;-76.100527779999993;Valle Del Cauca;Roldanillo;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Pescador - RUT - Chanco - Catarina y Cañaveral;;909;14;338.100000000000023;122.854854200000005;T859
584;26110040;BOLIVAR [26110040];Pluviométrica;Convencional;15/04/1961 0:00:00;972;4.342944444;-76.190444439999993;Valle Del Cauca;Bolívar;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Pescador - RUT - Chanco - Catarina y Cañaveral;;950;14;338.100000000000023;131.954652399999986;T855
585;54030020;NARANJAL [54030020];Pluviométrica;Convencional;15/03/1975 0:00:00;1179;4.356916667;-76.353416670000001;Valle Del Cauca;Bolívar;Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Río Sipí;;1166;14;338.100000000000023;88.533619400000006;T1418
586;26100070;LUCERNA HACIENDA [26100070];Pluviométrica;Convencional;15/11/1974 0:00:00;964;4.223805556;-76.147305560000007;Valle Del Cauca;Bugalagrande;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río Bugalagrande;;946;17;230;112.683352600000006;T839
587;26100410;GALICIA [26100410];Pluviométrica;Convencional;15/01/1972 0:00:00;1191;4.171888889;-76.056388889999994;Valle Del Cauca;Bugalagrande;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río Paila;;1161;17;230;126.336883999999998;T843
588;54030030;LITUANIA [54030030];Pluviométrica;Convencional;15/05/1966 0:00:00;1196;4.495722222;-76.352222220000002;Valle Del Cauca;El Dovio;Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Río Sipí;;1163;14;338.100000000000023;152.643203000;T1419
589;26110290;ARBOLEDA LA [26110290];Pluviométrica;Convencional;15/01/1974 0:00:00;959;4.531611111;-76.093611109999998;Valle Del Cauca;La Unión;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Pescador - RUT - Chanco - Catarina y Cañaveral;;938;14;338.100000000000023;155.185241200000007;T860
590;26100740;SAN PEDRO [26100740];Pluviométrica;Convencional;15/10/1969 0:00:00;949;4.515638889;-76.040555560000001;Valle Del Cauca;La Victoria;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Las Cañas - Los Micos y Obando;;920;14;338.100000000000023;206.305735800000008;T846
591;26100300;OBANDO [26100300];Pluviométrica;Convencional;15/08/1967 0:00:00;986;4.588611111;-75.965833329999995;Valle Del Cauca;Obando;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Las Cañas - Los Micos y Obando;;949;14;338.100000000000023;135.567133600000005;T840
592;26110300;CEROS [26110300];Pluviométrica;Convencional;15/11/1979 0:00:00;940;4.616388889;-76.034444440000001;Valle Del Cauca;Toro;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Pescador - RUT - Chanco - Catarina y Cañaveral;;907;14;338.100000000000023;129.601805299999995;T861
593;54030010;PATUMAC [54030010];Pluviométrica;Convencional;15/03/1966 0:00:00;1689;4.572833333;-76.201666666999998;Valle Del Cauca;Versalles;Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Río Sipí;;1867;14;338.100000000000023;137.635680000000008;T1417
594;26120130;COROZAL [26120130];Pluviométrica;Convencional;15/08/1971 0:00:00;1178;4.402777778;-75.915416669999999;Valle Del Cauca;Zarzal;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río La Vieja;;1153;14;338.100000000000023;155.040072100000003;T866
595;26120180;ALAMBRADO EL-ALERT [26120180];Pluviométrica;Convencional;15/04/1977 0:00:00;1071;4.409305556;-75.875333333;Valle Del Cauca;Zarzal;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río La Vieja;;1040;14;338.100000000000023;186.694367199999988;T870
596;26100400;ALCAZAR EL [26100400];Pluviométrica;Convencional;15/02/1971 0:00:00;17;4.31;-76.019999999999996;Valle Del Cauca;Zarzal;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río Paila;;1020;14;338.100000000000023;133.372296500000004;T842
