CODIGO;NOMBRE;CATEGORIA;TECNOLOGIA;ESTADO;FECHA_INSTALACION;FECHA_SUSPENSION;altitud;latitud;longitud;DEPARTAMENTO;MUNICIPIO;AREA_OPERATIVA;ENTIDAD;AREA_HIDROGRAFICA;ZONA_HIDROGRAFICA;SUBZONA_HIDROGRAFICA;CORRIENTE;OBSERVACION;SUBRED
35097030;HATO LAGUNA [35097030];Limnimétrica;Convencional;Activa;15/10/1970;;320;5.5858333330;-72.8985;Boyacá;Aquitania;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Lago de Tota;Las Cintas;;
35097010;DESAGUADERO [35097010];Limnimétrica;Convencional;Activa;15/02/1964;;37;5.487250;-72.93411111;Boyacá;Aquitania;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Lago de Tota;Olarte;;
3516700233;ALISAL [3516700233];Limnimétrica;Convencional;Activa;25/01/2021;;3441;5.4630555560;-72.9661111110;Boyacá;Aquitania;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Lago de Tota;Olarte;;
35097220;AQUITANIA [35097220];Limnimétrica;Convencional;Activa;15/09/1989;;335;5.5166666670;-72.88333333;Boyacá;Aquitania;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Lago de Tota;Quebrada La Mugre;;
35097050;CRIADERO [35097050];Limnimétrica;Convencional;Activa;15/02/1971;;325;5.557750;-72.87988889;Boyacá;Aquitania;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Lago de Tota;Quebrada Los Pozos;;
35197070;PUENTE LAS CANAS [35197070];Limnimétrica;Convencional;Activa;15/07/1980;;3135;5.5866944440;-72.81533333;Boyacá;Aquitania;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Cusiana;Cusiana;;
24037410;PUENTE COLORADO [24037410];Limnimétrica;Convencional;Activa;15/05/1974;;2500;6.0140277780;-72.80605556;Boyacá;Belén;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;Minas;;
35087040;CEDROS LOS [35087040];Limnimétrica;Convencional;Activa;15/09/1956;;1218;5.0167638890;-73.21679167;Boyacá;Campohermoso;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Lengupá;Tunjita;;
24017510;NARINO [24017510];Limnimétrica;Convencional;Activa;15/11/1964;;2593;5.5833333330;-73.35;Boyacá;Chiquinquirá;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;Chiquinquira;;
24037120;LA VEGA [24037120];Limnimétrica;Convencional;Activa;15/01/1964;;2550;5.5886944440;-72.98305556;Boyacá;Cuítiva;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;Iza;;
24037270;CHITICUY [24037270];Limnimétrica;Convencional;Activa;15/12/1991;;2500;5.8454444440;-73.01361111;Boyacá;Duitama;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;Quebrada Chiticuy;;RED ALERTAS - AREA OPERATIVA 06
24037100;VEGAS LAS [24037100];Limnimétrica;Convencional;Activa;15/11/1990;;2700;5.8627777780;-73.07577778;Boyacá;Duitama;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;Surba;;
24037480;TRINIDAD LA [24037480];Limnimétrica;Convencional;Activa;15/08/1978;;2500;5.8400277780;-73.082250;Boyacá;Duitama;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;Surba;;RED ALERTAS - AREA OPERATIVA 06
2403700232;PUENTE SATOBA [2403700232];Limnimétrica;Convencional;Activa;10/09/2022;;2827;5.7721111110;-72.788250;Boyacá;Gámeza;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;Rio Gameza;Registro de Nueva Estación por solicitud del Coordinador del AO. REQ 2023-001125 (08032023);
35087030;PUENTE FORERO [35087030];Limnimétrica;Convencional;Activa;15/11/1979;;1686;5.1002055560;-73.250250;Boyacá;Garagoa;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Lengupá;Tunjita;;
24037040;GUICAN [24037040];Limnimétrica;Convencional;Activa;15/07/1955;;2827;6.4539722220;-72.40305556;Boyacá;Guicán;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;Nevado;;RED ALERTAS - AREA OPERATIVA 06,Altiplano Cundiboyacense y oriente de Santander
24037380;SAN LUIS [24037380];Limnimétrica;Convencional;Activa;15/06/1974;;2550;6.4596666670;-72.43086111;Boyacá;Guicán;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;Nevado;;
35077090;PUENTE ADRIANA [35077090];Limnimétrica;Convencional;Activa;15/08/1985;;258;5.3850;-73.36163889;Boyacá;Jenesano;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Garagoa;Jenesano;20/05/2022$Migracion$REQ 2022-003579. El Coordinador del AO06 Solicita en reemplazo de las estaciones retiradas incluir en el módulo de alertas de DHIME. Esta estación está ubicada aguas arriba y serviría más como alerta temprana para esta corriente y la población aguas abajo.;RED ALERTAS - AREA OPERATIVA 06
35087060;CHAPASIA [35087060];Limnimétrica;Convencional;Activa;15/09/1981;;121;5.1641111110;-73.09152778;Boyacá;Miraflores;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Lengupá;Lengupa;;
24037300;PUENTE COLONIAL [24037300];Limnimétrica;Convencional;Activa;15/02/1971;;30;5.7168805560;-72.84966667;Boyacá;Monguí;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;Mongui;;
24017900;BOCATOMA ARRIBA [24017900];Limnimétrica;Convencional;Activa;15/11/1990;;20;5.8352222220;-73.54766667;Boyacá;Moniquirá;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Suárez;Quebrada La Sicha;;
24037550;SIACHOQUE [24037550];Limnimétrica;Convencional;Activa;15/11/1997;;2720;5.5060963890;-73.25105306;Boyacá;Siachoque;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;Firaya;;
24037070;MAGUNCIA [24037070];Limnimétrica;Convencional;Activa;15/01/1964;;2534;5.7418888890;-73.19955556;Boyacá;Sotaquirá;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;Sotaquira;;RED ALERTAS - AREA OPERATIVA 06
24017830;SUTAMARCHAN [24017830];Limnimétrica;Convencional;Activa;15/02/1987;;2500;5.6183888890;-73.61286111;Boyacá;Sutamarchán;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Suárez;Sutamarchan;;RED ALERTAS - AREA OPERATIVA 06
24037580;SAN FRANCISCO [24037580];Limnimétrica;Convencional;Activa;15/03/1991;;2700;5.5796388890;-73.21322222;Boyacá;Toca;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;Riogrande;;
24037020;COPA LA [24037020];Limnimétrica;Convencional;Activa;15/04/1990;;2700;5.5791944440;-73.20877778;Boyacá;Toca;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;Tuta;;RED ALERTAS - AREA OPERATIVA 06,Altiplano Cundiboyacense y oriente de Santander
35097070;ESCALERAS [35097070];Limnimétrica;Convencional;Activa;15/09/1971;;3019;5.4919444440;-72.9385;Boyacá;Tota;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Lago de Tota;LAGUNA DE TOTA;;RED ALERTAS - AREA OPERATIVA 06,Altiplano Cundiboyacense y oriente de Santander
26157100;SAN GABRIEL [26157100];Limnimétrica;Convencional;Activa;15/07/1984;;1173;5.1193055560;-75.56472222;Caldas;Manizales;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Chinchiná;Guacaica;;
2615700213;SANTAGUEDA [2615700213];Limnimétrica;Convencional;Activa;30/08/2021;;965;5.0803694440;-75.6663055560;Caldas;Manizales;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Chinchiná;RÍO CHINCHINÁ;03/12/2021$Migracion$SE INSTALA LA ESTACIÓN SANTÁGUEDA LM POR SOLICITUD DE LA COORDINACION AO09 PARA PODER CONTINUAR CON EL MONITOREO DEL RIO CHINCHINÁ|25/03/2022$Migracion$03/12/2021$Migracion$SE INSTALA LA ESTACIÓN SANTÁGUEDA LM POR SOLICITUD DE LA COORDINACION AO09 PARA PODER CONTINUAR CON EL MONITOREO DEL RIO CHINCHINÁ;
26187110;LA PINTADA [26187110];Limnimétrica;Convencional;Activa;15/10/1961;;1870;5.73;-75.61;Caldas;Aguadas;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Rio Tapias y otros directos al Cauca;Cauca;ESTACION ACTIVADA NUEVAMENTE EN SU COMPONENTE CONVENCIONAL POR SOLICITUD DEL AO. ESTACION YA CUENTA CON OBSERVADOR Y PERTENECE A LA RED DE ALERTAS.;RED ALERTAS - AREA OPERATIVA 01
26177010;PUENTE CARRETERA [26177010];Limnimétrica;Convencional;Activa;15/06/1964;;1192;5.4529166670;-75.6533611110;Caldas;Supia;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Frío y Otros Directos al Cauca;Supia;Por REQ2021-000578 Se hacen ajustes solicitados por la Coordinadora del AO 09.;
44037120;BOCATOMA 1 [44037120];Limnimétrica;Convencional;Activa;15/08/1970;;480;1.6496388890;-75.64258333;Caqueta;Florencia;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Caquetá;Río Orteguaza;Dedo;;
44037050;VENECIA [44037050];Limnimétrica;Convencional;Activa;15/02/1971;;520;1.5631111110;-75.52930556;Caqueta;Florencia;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Caquetá;Río Orteguaza;Orteguaza;Actualizada categoria de LG a LM por solicitrud de la coordinadora del AO (07032023);Piedemonte Caqueta y Putumayo,RED ALERTAS - AREA OPERATIVA 04
44037060;FLORENCIA-HACHA [44037060];Limnimétrica;Convencional;Activa;15/02/1971;;270;1.6211666670;-75.61922222;Caqueta;Florencia;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Caquetá;Río Orteguaza;Hacha;Actualizadas categoria de LG a LM y Tecnologia por solicitud de la coordinadora del AO (07032023);
44037100;ITARCA [44037100];Limnimétrica;Convencional;Activa;15/03/1971;;236;1.5277222220;-75.48172222;Caqueta;Montañita;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Caquetá;Río Orteguaza;San Pedro;Actualizada categoria de LG a LM por solicitud de la coordinadora del AO. (07032023);
44037010;MILAN [44037010];Limnimétrica;Convencional;Activa;15/05/1988;;260;1.289250;-75.50833333;Caqueta;Milán;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Caquetá;Río Orteguaza;Orteguaza;;
46037010;ESMERALDA LA [46037010];Limnimétrica;Convencional;Activa;15/02/1971;;500;1.7457222220;-75.21816667;Caqueta;Puerto Rico;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Caguán;Río Guayas;Esmeralda;;
46037060;PUERTO RICO [46037060];Limnimétrica;Convencional;Activa;15/02/1977;;450;1.9175277780;-75.15066667;Caqueta;Puerto Rico;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Caguán;Río Guayas;Guayas;Actualizada categoria de LG a LM por solicitud de la coordinadora del AO. (07032023);
46017010;SAN IGNACIO [46017010];Limnimétrica;Convencional;Activa;15/12/1984;;670;2.1121666670;-74.77211111;Caqueta;San Vicente Del Caguán;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Caguán;Río Caguan Alto;Caguan;Actualizada categoria de LG a LM por solicitud de la coordinadora del AO. (07032023);
44127010;ESTRECHOS LOS [44127010];Limnimétrica;Convencional;Activa;15/04/1984;;139;-0.49;-73.53;Caqueta;Solano;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Caquetá;Río Caqueta Medio;Caqueta;;
44137080;PUERTO LAS BRISAS [44137080];Limnimétrica;Convencional;Activa;15/04/1984;;132;-0.60;-72.47;Caqueta;Solano;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Caquetá;Río Caqueta Bajo;Caqueta;;
44147020;CUEMANI [44147020];Limnimétrica;Convencional;Activa;15/04/1989;;137;-0.5250;-73.0350;Caqueta;Solano;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Yarí;Río Cuñare;Caqueta;Se traslada estacion a AO4 por solicitud Mesa de ayuda REQ 2020-REQ 2020-004411 ;
26017030;BOCATOMA-FLORIDA [26017030];Limnimétrica;Convencional;Activa;15/07/1968;;2015;2.4142777780;-76.5086111110;Cauca;Popayán;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Alto Río Cauca;Cauca;Por REQ2021-000578 Se hacen ajustes solicitados por la Coordinadora del AO 09.;
26017040;PUENTE CARRETERA [26017040];Limnimétrica;Convencional;Activa;15/11/1963;;2000;2.4477222220;-76.5139722220;Cauca;Popayán;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Alto Río Cauca;Piedras;Por REQ2021-000578 Se hacen ajustes solicitados por la Coordinadora del AO 09.;
26017110;BOCATOMA-VINAGRE [26017110];Limnimétrica;Convencional;Activa;15/10/1969;;2021;2.4163611110;-76.5087777780;Cauca;Popayán;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Alto Río Cauca;Vinagre;Por REQ2021-000578 Se hacen ajustes solicitados por la Coordinadora del AO 09.;
2601700229;PUENTE LA VARIANTE [2601700229];Limnimétrica;Convencional;Activa;29/10/2021;;1694;2.4630058330;-76.6347222220;Cauca;Popayán;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Alto Río Cauca;Rio Cauca;"POR SOLICITUD DE LA COORDINADORA DEL AO 09. LA ESTACIÓN FUE INSTALADA POR NECESIDAD DE OPERACIÓN Y FUNCIONAMIENTO YA QUE LA ESTACIÓN JULUMITO PRESENTA PROBLEMAS DE VERTIMIENTO DE AGUAS RESIDUALES QUE GENERAN UN ALTO RIESGO BIOLÓGICO PARA LOS TÉCNICOS. LA DISTANCIA ENTRE LAS DOS ESTACIONES ES DE 1.19 KM EN LÍNEA RECTA. DE ACUERDO CON EL CONCEPTO TÉCNICO EMITIDO POR EL ING. CAMILO ALEJANDRO PEDRAZA PÉREZ, DE LA SUBDIRECCIÓN DE HIDROLOGÍA, EL SITIO SELECCIONADO EN LA VARIANTE PANAMERICANA, CUMPLE CON LAS CONDICIONES PARA EMPLAZAMIENTO PARA EL REEMPLAZO DE LA ESTACIÓN JULUMITO.
";
26027200;PUENTE CARRETERA  - AUT [26027200] ;Limnimétrica;Automática con Telemetría, Convencional;Activa;14/10/1969;;1744;2.536750;-76.5584444440;Cauca;Popayán;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Palacé;Palace;Por REQ2021-000578 Se hacen ajustes solicitados por la Coordinadora del AO 09.|25/08/2022$Migracion$Se Cambia Estado por orden de la Coordinación de Planeacion Operativa Decisión tomada en la Reunión de la RED 19/08/2022;
26037030;PUENTE CARRETERA [26037030] ;Limnimétrica;Convencional;Activa;15/01/1974;;1586;2.4752219440;-76.7252222220;Cauca;El Tambo;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Rio Salado y otros directos Cauca;Hondo;Por REQ2021-000578 Se hacen ajustes solicitados por la Coordinadora del AO 09.;
57027010;GORGONA LA PLAYA [57027010];Limnimétrica;Convencional;Activa;15/05/1986;;10;2.9638888890;-78.17416667;Cauca;Guapi;Area Operativa 07 - Nariño-Putumayo;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Pacifico;Baudó - Directos Pacifico;Río Docampadó y Directos Pacífico;Quebrada Don Abad;;
21057120;SAN JUAN [21057120];Limnimétrica;Convencional;Activa;15/12/2000;;3450;2.3518888890;-76.3130555560;Cauca;Inzá;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Páez;Bedon;Por REQ2021-000578 Se hacen ajustes solicitados por la Coordinadora del AO 09.;
53077020;GUAYABAL [53077020];Limnimétrica;Convencional;Activa;15/03/1981;;100;2.9936111110;-77.49138889;Cauca;López;Area Operativa 07 - Nariño-Putumayo;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Pacifico;Tapaje - Dagua - Directos;Río San Juan del Micay;Micay;;
2105700152;PUENTE RICAURTE 2 [2105700152];Limnimétrica;Convencional;Activa;22/07/2019;;1028;2.4559722220;-75.9145277780;Cauca;Páez (Belalcázar);Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Páez;Paez;"con orfeo 20193000001303 la Subdirección de Hidrología requiere una propuesta de reinstalación de la estación; en visita de supervisión a las estaciones hidrológicas de esta Area Operativa, en compañía del ingeniero Hernando Wilches se buscó y determinó el nuevo sitio de la estación que cuenta con todas las características hidrológicas y logísticas para la nueva estación para la cual de modo cordial solicito asignación de nuevo código para la estación PTE RICAURTE 2";
21057110;TREBOL EL [21057110];Limnimétrica;Convencional;Activa;15/11/1993;;1720;2.2500277780;-76.1285;Cauca;Puracé (Coconuco);Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Páez;Bedon;;
26017080;PALETARA [26017080];Limnimétrica;Convencional;Activa;15/05/1970;;2991;2.2018055560;-76.49213889;Cauca;Puracé (Coconuco);Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Alto Río Cauca;Negro;;
26027080;TOTORO [26027080];Limnimétrica;Convencional;Activa;15/05/1961;;2551;2.5124722220;-76.40377778;Cauca;Totoró;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Palacé;Cofre;;
28017150;CHEMESQUEMENA [28017150];Limnimétrica;Convencional;Activa;01/10/2014;;1160;10.71222222;-73.40222222;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Alto Cesar;Guatapuri;;RED ALERTAS - AREA OPERATIVA 05
28037010;PUENTE CALLAO [28037010];Limnimétrica;Convencional;Activa;15/12/1962;;120;10.36288889;-73.31736111;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;Azucarabuena;;
28037020;CONVENCION HACIENDA [28037020];Limnimétrica;Convencional;Activa;15/12/1962;;104;10.26783333;-73.41713889;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;Los Clavos;;
23217070;YEGUERITA 2 [23217070];Limnimétrica;Convencional;Activa;15/08/1999;;245;8.3630555560;-73.5725;Cesar;Aguachica;Area Operativa 08 - Santanderes-Arauca;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Medio Magdalena;Quebrada El Carmen y Otros Directos al Magdalena ;Quebrada Buturama;;
28027050;BECERRIL [28027050];Limnimétrica;Convencional;Activa;15/06/1963;;106;9.6866111110;-73.27919444;Cesar;Becerrill;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;Maracas;;
28027040;SANTA TERESA [28027040];Limnimétrica;Convencional;Activa;15/11/1962;;80;9.9159444440;-73.28369444;Cesar;Becerrill;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;Sicarare;;
25027140;SALOA [25027140];Limnimétrica;Convencional;Activa;15/04/1963;;28;9.1931944440;-73.7325;Cesar;Chimichagua;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Bajo Cesar;Magdalena;25/10/2022$Migracion$INCLUSION EN MODULO DE ALERTAS POR SOLICITUD DEL COORDINADOR DEL AO 05 REQ 2022-006231.;RED ALERTAS - AREA OPERATIVA 05
25027890;PUENTE CARRETERA [25027890];Limnimétrica;Convencional;Activa;15/09/1978;;120;9.3423333330;-73.49088889;Cesar;Chiriguaná;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Bajo Cesar;Animegrande;De acuerdo con el orfeo 20187050000733 enviado por el coordinador del área operativa 05, donde pide poner en estado suspendido varias estaciones de su jurisdicción, pero se reactivan algunas de ellas;
25027080;GRACIAS A DIOS HACIENDA [25027080];Limnimétrica;Convencional;Activa;15/07/1963;;46;9.1944722220;-73.57652778;Cesar;Curumaní;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Bajo Cesar;Animito;;
