;OBJECTID;CODIGO;nombre;CATEGORIA;TECNOLOGIA;ESTADO;FECHA_INST;FECHA_SUSP;altitud;latitud;longitud;DEPARTAMENTO;MUNICIPIO;AREA_OPERA;ENTIDAD;AREA_HIDRO;ZONA_HIDRO;SUBZONA_HI;altitudDEM;ID_REG;LimSupRPH;StationRPH;LimSupThsn;NThsnPol;LimInfTemp;LimSupTemp
506;507;26100700;PARDO [26100700];Pluviométrica;Convencional;Activa;15/01/1972; ;1314;4.08725;-76.100806;Valle Del Cauca;Andalucía;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Ríos Tulua y Morales;1292;17;230.0;26100700;189.1366314;T845;4.931990358126723;39.580882352941174
507;508;26100770;CEILAN [26100770];Pluviométrica;Convencional;Activa;15/11/1974; ;1382;4.114306;-76.042528;Valle Del Cauca;Bugalagrande;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Bugalagrande;1356;17;230.0;26100770;152.93360215;T847;4.381026170798899;39.15307486631016
508;509;26100800;NOGALES ALTAGRACIA [26100800];Pluviométrica;Convencional;Activa;15/11/1974; ;2507;3.888667;-76.065833;Valle Del Cauca;Buga;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Ríos Tulua y Morales;2480;17;230.0;26100800;151.1988099;T849;-5.295282369146005;31.639705882352942
509;510;26105140;BARRAGAN [26105140];Climática Ordinaria;Convencional;Activa;15/09/1972; ;2902;4.033056;-75.888028;Valle Del Cauca;Tuluá;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Bugalagrande;3009;17;230.0;26105140;137.36837745;T851;-9.849345730027547;28.10360962566845
510;511;26105230;MATEGUADUA [26105230];Climática Ordinaria;Convencional;Activa;15/09/1983; ;1119;4.028333;-76.16852799999998;Valle Del Cauca;Tuluá;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Ríos Tulua y Morales;1105;17;230.0;26105230;117.84331175;T854;6.541838842975208;40.830882352941174
511;512;26107130;MATEGUADUA [26107130];Limnigráfica;Convencional;Activa;15/06/1945; ;1057;4.015222;-76.157972;Valle Del Cauca;San Pedro;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Ríos Tulua y Morales;1126;17;230.0;26105230;117.84331175;T854;6.361053719008265;40.69050802139038
512;513;22010070;GAITAN [22010070];Pluviométrica;Convencional;Activa;15/11/1980; ;1568;3.576806;-75.74261099999998;Tolima;Rioblanco;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Alto Saldaña;1543;18;389.85;22010070;204.2070985;T419;2.771177685950414;37.90307486631016
513;514;22045010;DEMOSTRACION GRANJA  - AUT [22045010];Climática Ordinaria;Automática con Telemetría. Convencional;Activa;15/09/1964; ;908;3.722444;-75.503444;Tolima;Chaparral;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Río Tetuán. Río Ortega;895;18;389.85;22045010;162.74981838;T426;8.34969008264463;42.2346256684492
514;515;22045020;LIMON EL [22045020];Climática Ordinaria;Convencional;Activa;15/10/1986; ;130;3.651833;-75.58419399999998;Tolima;Chaparral;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Río Amoyá;1005;18;389.85;22045020;184.475576405;T427;7.402720385674932;41.49933155080214
515;516;22047010;QUESO EL HACIENDA [22047010];Limnimétrica;Convencional;Activa;15/06/1973; ;551;3.658639;-75.446222;Tolima;Chaparral;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Río Amoyá;553;18;389.85;22060110;166.57956908;T439;11.293904958677688;44.52072192513369
516;517;22050040;ATACO [22050040];Pluviográfica;Convencional;Activa;15/10/1963; ;468;3.928056;-75.37916699999998;Tolima;Ataco;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Río Tetuán. Río Ortega;1202;18;389.85;22050040;146.58626225;T429;5.706783746556475;40.18248663101604
517;518;22050060;SAN JOSE D HERMOSA [22050060];Pluviográfica;Convencional;Activa;15/03/1973; ;215;3.903528;-75.693167;Tolima;Chaparral;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Río Amoyá;1990;18;389.85;22050060;154.722585965;T430;-1.0769628099173547;34.91510695187166
518;519;22060080;PANDO EL [22060080];Pluviométrica;Convencional;Activa;15/07/1973; ;976;3.766389;-75.548556;Tolima;Chaparral;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Río Amoyá;966;18;389.85;22060080;150.63409435;T436;7.738464187327825;41.76002673796792
519;520;22060090;OLAYA HERRERA [22060090];Pluviométrica;Convencional;Activa;15/07/1973; ;450;3.815417;-75.330056;Tolima;Ortega;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Río Tetuán. Río Ortega;438;18;389.85;22060090;149.5;T437;12.28391873278237;45.289438502673804
520;521;22060110;GUAINI [22060110];Pluviométrica;Convencional;Activa;15/11/1986; ;746;3.717722;-75.423556;Tolima;Chaparral;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Río Amoyá;738;18;389.85;22060110;166.57956908;T439;9.701274104683197;43.284090909090914
521;522;22065040;SAN ANTONIO QUINTA [22065040];Climática Principal;Convencional;Activa;15/12/1971; ;1448;3.906917;-75.488083;Tolima;San Antonio;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Río Tetuán. Río Ortega;1419;18;389.85;22065040;149.97269715;T440;3.8386707988980726;38.731951871657756
522;523;22067020;BRAZUELO DELICIAS [22067020];Limnimétrica;Convencional;Activa;15/10/1986; ;611;3.775861;-75.45697199999998;Tolima;Chaparral;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Río Tetuán. Río Ortega;599;18;389.85;22060110;166.57956908;T439;10.897899449035814;44.21323529411765
523;524;22070010;RONCESVALLES [22070010];Pluviométrica;Convencional;Activa;15/07/1962; ;2581;4.006639;-75.60774999999998;Tolima;Roncesvalles;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Rïo Cucuana;2550;18;389.85;22070010;114.33584855;T441;-5.897899449035812;31.17179144385027
524;525;22077030;DIAMANTE EL [22077030];Limnigráfica;Convencional;Activa;15/04/1960; ;2334;4.024167;-75.6085;Tolima;Roncesvalles;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Rïo Cucuana;2428;18;389.85;22070010;114.33584855;T441;-4.847623966942148;31.987299465240646
525;526;26100790;ITALIA LA [26100790];Pluviométrica;Convencional;Activa;15/11/1974; ;2809;4.057222;-75.80575;Valle Del Cauca;Sevilla;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Bugalagrande;2758;17;230.0;26100790;171.813565;T1509;-7.688533057851239;29.781417112299465
526;527;21130010;PURIFICACION [21130010];Pluviométrica;Convencional;Activa;15/05/1958; ;305;3.847333;-74.93649999999998;Tolima;Purificación;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Aipe. Río Chenche y otros directos al Magdalena;295;18;389.85;21130010;255.0120929;T288;13.514979338842977;46.24532085561498
527;528;21135020;JABALCON [21135020];Climática Ordinaria;Convencional;Activa;15/05/1963; ;332;3.855833;-75.01572199999998;Tolima;Saldaña;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Aipe. Río Chenche y otros directos al Magdalena;314;18;389.85;21135020;167.5227356;T295;13.351411845730029;46.11831550802139
528;529;21135030;ANCHIQUE [21135030];Climática Principal;Convencional;Activa;15/12/1963; ;415;3.573833;-75.10899999999998;Tolima;Natagaima;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Aipe. Río Chenche y otros directos al Magdalena;325;19;333.5;21135030;155.2175447;T296;13.256714876033058;46.044786096256686
529;530;21137020;PURIFICACION 1 [21137020];Limnigráfica;Convencional;Activa;15/08/1968; ;314;3.859194;-74.95911099999998;Tolima;Purificación;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Aipe. Río Chenche y otros directos al Magdalena;303;18;389.85;21130010;255.0120929;T288;13.446108815427;46.1918449197861
530;531;21137040;ANCHIQUE [21137040];Limnimétrica;Convencional;Activa;15/02/1972; ;328;3.567472;-75.14197199999998;Tolima;Natagaima;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Aipe. Río Chenche y otros directos al Magdalena;363;19;333.5;21135030;155.2175447;T296;12.929579889807163;45.790775401069524
531;532;21150030;TINAJAS [21150030];Pluviométrica;Convencional;Activa;15/09/1975; ;290;3.566056;-75.0625;Tolima;Natagaima;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Directos Magdalena entre ríos Cabrera y Sumapaz;335;19;333.5;21150030;160.9499612;T306;13.170626721763087;45.977941176470594
532;533;21160040;ACO [21160040];Pluviométrica;Convencional;Activa;15/02/1959; ;378;3.74625;-74.810944;Tolima;Prado;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Prado;373;19;333.5;21160040;174.6028532;T308;12.843491735537192;45.723930481283425
533;534;21160050;PINALITO HACIENDA [21160050];Pluviométrica;Convencional;Activa;15/02/1959; ;827;3.671722;-74.842972;Tolima;Prado;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Prado;900;19;333.5;21160050;151.7667535;T309;8.306646005509643;42.20120320855615
534;535;21160080;BOQUERON [21160080];Pluviométrica;Convencional;Activa;15/03/1962; ;337;3.753806;-74.900889;Tolima;Prado;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Prado;305;19;333.5;21160080;321.97739353;T311;13.428891184573004;46.178475935828885
535;536;21160160;LLANITOS [21160160];Pluviométrica;Convencional;Activa;15/09/1983; ;1388;3.620556;-74.799722;Tolima;Dolores;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Prado;1311;19;333.5;21160160;166.70329045;T313;4.768422865013775;39.45387700534759
536;537;21160170;FIQUE EL [21160170];Pluviométrica;Convencional;Activa;15/09/1983; ;140;3.709333;-74.790833;Tolima;Prado;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Prado;1034;19;333.5;21160170;173.4076168;T314;7.153064738292012;41.30548128342246
537;538;21165010;PST DE MONTA [21165010];Climática Ordinaria;Convencional;Activa;15/03/1987; ;321;3.787611;-74.917028;Tolima;Prado;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Prado;311;18;389.85;21165010;158.68330614;T317;13.37723829201102;46.13836898395722
538;539;21165030;LOZANIA [21165030];Pluviométrica;Convencional;Activa;15/03/1972; ;394;3.897917;-74.771528;Tolima;Purificación;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Prado;385;19;333.5;21165030;156.27004517;T318;12.740185950413224;45.64371657754011
539;540;21170030;MAPORITA LA DC HACIENDA [21170030];Pluviométrica;Convencional;Activa;15/11/1979; ;311;3.947222;-74.85688899999998;Tolima;Suárez;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Directos Magdalena entre ríos Cabrera y Sumapaz;301;18;389.85;21170030;387.91716602;T320;13.463326446280993;46.20521390374332
540;541;21170040;MESAS LAS [21170040];Pluviométrica;Convencional;Activa;15/09/1983; ;849;3.912139;-74.822444;Tolima;Suárez;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Directos Magdalena entre ríos Cabrera y Sumapaz;817;18;389.85;21170040;193.595523525;T321;9.021177685950414;42.75601604278075
541;542;21180120;LORENA LA HACIENDA [21180120];Pluviométrica;Convencional;Activa;15/01/1978; ;450;4.029167;-75.105556;Tolima;San Luis;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Rïo Cucuana;386;18;389.85;21180120;149.5;T323;12.731577134986226;45.6370320855615
542;543;21180160;SUAREZ [21180160];Pluviométrica;Convencional;Activa;15/12/1971; ;319;4.055944;-74.84149999999998;Tolima;Guamo;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Luisa y otros directos al Magdalena;292;18;389.85;21180160;172.2481155;T324;13.540805785123968;46.2653743315508
543;544;21185030;GUAMO [21185030];Climática Principal;Convencional;Activa;15/12/1953; ;332;4.008833;-74.98138899999998;Tolima;Guamo;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Bajo Saldaña;324;18;389.85;21185030;195.1308776;T326;13.265323691460056;46.0514705882353
544;545;22050030;COLACHE HACIENDA [22050030];Pluviométrica;Convencional;Activa;15/10/1959; ;384;3.795472;-75.195639;Tolima;Coyaima;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Bajo Saldaña;362;18;389.85;22050030;197.07652856;T428;12.938188705234161;45.79745989304813
545;546;22050090;MOLINO MURRA [22050090];Pluviométrica;Convencional;Activa;15/01/1980; ;324;3.923139;-75.02119399999998;Tolima;Saldaña;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Bajo Saldaña;314;18;389.85;22050090;179.3519967;T433;13.351411845730029;46.11831550802139
546;547;22057070;PUENTE COLACHE [22057070];Limnigráfica;Convencional;Activa;15/10/1976; ;372;3.790028;-75.202667;Tolima;Coyaima;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Bajo Saldaña;349;18;389.85;22050030;197.07652856;T428;13.050103305785125;45.88435828877006
547;548;22060070;ORTEGA [22060070];Pluviométrica;Convencional;Activa;15/11/1971; ;388;3.939167;-75.219944;Tolima;Ortega;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Río Tetuán. Río Ortega;376;18;389.85;22060070;156.3190055;T435;12.8176652892562;45.7038770053476
548;549;22060100;PIEDRAS DE COBRE [22060100];Pluviométrica;Convencional;Activa;15/04/1979; ;3594;3.908278;-75.103333;Tolima;Saldaña;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Bajo Saldaña;330;18;389.85;22060100;161.5026535;T438;13.213670798898073;46.01136363636364
549;550;22067010;PUENTE ORTEGA [22067010];Limnimétrica;Convencional;Activa;15/01/1971; ;382;3.922583;-75.18305599999998;Tolima;Ortega;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Saldaña;Río Tetuán. Río Ortega;357;18;389.85;22060070;156.3190055;T435;12.981232782369146;45.83088235294118
550;551;21140130;LIBANO EL [21140130];Pluviométrica;Convencional;Activa;15/04/1973; ;2000;3.649998;-74.67;Huila;Colombia;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Cabrera;1895;19;333.5;21140130;113.64981375;T1444;-0.2591253443526163;35.55013368983957
551;552;21160030;CUNDAY [21160030];Pluviométrica;Convencional;Activa;15/09/1958; ;448;4.066389;-74.687611;Tolima;Cunday;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Prado;455;19;333.5;21160030;257.2054488;T307;12.137568870523417;45.17580213903744
552;553;21160070;VILLARRICA [21160070];Pluviométrica;Convencional;Activa;15/10/1959; ;136;3.932917;-74.609278;Tolima;Villarrica;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Prado;1020;19;333.5;21160070;137.866784;T310;7.273588154269974;41.399064171122994
553;554;21160130;PENAS BLANCAS [21160130];Pluviométrica;Convencional;Activa;15/10/1985; ;1335;3.651056;-74.749722;Tolima;Dolores;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Prado;1373;19;333.5;21160130;155.25;T312;4.234676308539946;39.0394385026738
554;555;21160180;PUERTO LLERAS [21160180];Pluviométrica;Convencional;Activa;15/09/1983; ;1209;3.839778;-74.68830599999998;Tolima;Villarrica;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Prado;1186;19;333.5;21160180;190.6569912;T315;5.84452479338843;40.289438502673804
555;556;21160200;CONC L BUSTAMANTE [21160200];Pluviométrica;Convencional;Activa;15/08/1980; ;1613;3.893056;-74.570806;Tolima;Villarrica;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Prado;1611;19;333.5;21160200;184.744625;T316;2.1857782369146013;37.44852941176471
556;557;21167050;PUENTE CUNDAY [21167050];Limnimétrica;Convencional;Activa;15/04/1971; ;427;4.059361;-74.68827799999998;Tolima;Cunday;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Prado;448;19;333.5;21160030;257.2054488;T307;12.197830578512399;45.222593582887704
557;558;21167090;HACIENDA EL RUBY [21167090];Limnigráfica;Convencional;Activa;15/08/1991; ;450;4.011056;-74.71902799999998;Tolima;Cunday;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Prado;436;19;333.5;21160030;257.2054488;T307;12.301136363636365;45.30280748663102
558;559;21190090;CABRERA [21190090];Pluviométrica;Convencional;Activa;15/09/1958; ;1900;3.986972;-74.48355599999998;Cundinamarca;Cabrera;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Sumapaz;1857;19;333.5;21190090;131.29277496;T329;0.06800964187327903;35.80414438502674
559;560;21190240;OSPINA PEREZ [21190240];Pluviométrica;Convencional;Activa;15/02/1972; ;1450;4.081611;-74.48872199999998;Cundinamarca;Venecia;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Sumapaz;1732;19;333.5;21190240;124.15133775;T331;1.1441115702479348;36.63970588235294
560;561;21190270;SAN JUAN [21190270];Pluviométrica;Convencional;Activa;15/06/1972; ;2900;4.031028;-74.311167;Bogotá;Bogotá. D.C;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Sumapaz;3547;19;333.5;21190270;91.8122855;T1448;-14.480888429752067;24.50735294117647
561;562;21190330;NUÑEZ [21190330];Pluviométrica;Convencional;Activa;15/08/1980; ;1950;3.905861;-74.50969399999998;Cundinamarca;Cabrera;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Sumapaz;2308;19;333.5;21190330;105.6508565;T334;-3.814566115702479;32.789438502673804
562;563;21195110;PEÑAS BLANCAS [21195110];Climática Ordinaria;Convencional;Activa;15/11/1986; ;250;3.964722;-74.44374999999998;Cundinamarca;Cabrera;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Sumapaz;2033;19;333.5;21195110;79.52562869;T338;-1.4471418732782362;34.62767379679145
563;564;21197010;EL PROFUNDO [21197010];Limnigráfica;Automática con Telemetría. Convencional;Activa;15/04/1954; ;1860;4.011694;-74.504444;Cundinamarca;Cabrera;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Sumapaz;1777;19;333.5;21190090;131.29277496;T329;0.7567148760330586;36.33890374331551
564;565;32060030;SAN LUIS CUBARRAL [32060030];Pluviométrica;Convencional;Activa;15/01/1969; ;598;3.79068;-73.84278999999998;Meta;Cubarral;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Rio Metica (Guamal - Humadea);592;23;373.75;32060030;218.3662872;T1102;10.958161157024794;44.26002673796791
565;566;32060060;CALIME [32060060];Pluviométrica;Convencional;Activa;15/07/1978; ;800;3.742333;-73.834694;Meta;El Dorado;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Río Ariari;555;23;373.75;32060060;286.5063264;T1103;11.276687327823693;44.50735294117648
566;567;32060100;PUERTO ANGOSTURAS [32060100];Pluviométrica;Convencional;Activa;15/03/2001; ;684;3.79258;-73.92242;Meta;Cubarral;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Río Ariari;676;23;373.75;32060030;218.3662872;T1102;10.235020661157026;43.69852941176471
567;568;35010020;ACACIAS [35010020];Pluviométrica;Convencional;Activa;15/04/1961; ;525;3.994639;-73.765583;Meta;Acacías;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Rio Metica (Guamal - Humadea);536;23;373.75;35010020;314.51252825;T1123;11.44025482093664;44.63435828877006
